"Date","AveragePrice","TotalVolume","TotalRevenue","TotRevSmallHass","TotRevLargeHass","TotRevXLHass","SmallHass","LargeHass","XLHass","TotalBags","SmallBags","LargeBags","XLBags","Type","Year","Region","CityUsed","State","Country","Latitude","Longitude"
"2015-03-01",1.7,36993.47,62888.899,8589.012,29698.575,31.161,5052.36,17469.75,18.33,14453.03,13506.71,946.32,0,"organic",2015,"Plains",NA,NA,"USA",NA,NA
"2015-02-22",1.66,40390.21,67047.7486,8466.0664,29500.0094,15.2056,5100.04,17771.09,9.16,17509.92,16731.6,778.32,0,"organic",2015,"Plains",NA,NA,"USA",NA,NA
"2015-02-15",1.68,39967.69,67145.7192,7287.3696,33419.5176,53.928,4337.72,19892.57,32.1,15705.3,14480.47,1224.83,0,"organic",2015,"Plains",NA,NA,"USA",NA,NA
"2015-02-08",1.54,46329.16,71346.9064,6015.6558,41561.3814,49.4802,3906.27,26987.91,32.13,15402.85,14104.27,1298.58,0,"organic",2015,"Plains",NA,NA,"USA",NA,NA
"2015-02-01",1.67,30193.16,50422.5772,6520.0808,24214.1817,53.6905,3904.24,14499.51,32.15,11757.26,9989.22,1768.04,0,"organic",2015,"Plains",NA,NA,"USA",NA,NA
"2015-01-25",1.8,30207.8,54374.04,6719.112,26978.256,37.242,3732.84,14987.92,20.69,11466.35,10403.58,1062.77,0,"organic",2015,"Plains",NA,NA,"USA",NA,NA
"2015-01-18",1.8,29669.53,53405.154,11412.324,24257.16,62.208,6340.18,13476.2,34.56,9818.59,8577.16,1241.43,0,"organic",2015,"Plains",NA,NA,"USA",NA,NA
"2015-01-11",1.68,37617.95,63198.156,11148.6144,25677.8424,7.7616,6636.08,15284.43,4.62,15692.82,13774.1,1918.72,0,"organic",2015,"Plains",NA,NA,"USA",NA,NA
"2015-01-04",1.69,34190.37,57781.7253,6547.5839,25257.6246,54.8405,3874.31,14945.34,32.45,15338.27,13793.22,1545.05,0,"organic",2015,"Plains",NA,NA,"USA",NA,NA
"2015-12-27",1.24,27118.17,33626.5308,1475.5504,13527.3336,12.462,1189.96,10909.14,10.05,15009.02,6705.83,8303.19,0,"organic",2015,"Portland","Portland","OR","USA",45.523064,-122.676483
"2015-12-20",1.21,25645.44,31030.9824,1454.6015,10726.3475,4.0535,1202.15,8864.75,3.35,15575.19,5902.85,9672.34,0,"organic",2015,"Portland","Portland","OR","USA",45.523064,-122.676483
"2015-12-13",0.93,67512.97,62787.0621,1174.4505,19496.0271,3.1155,1262.85,20963.47,3.35,45283.3,21656.83,23626.47,0,"organic",2015,"Portland","Portland","OR","USA",45.523064,-122.676483
"2015-12-06",1.66,12668.99,21030.5234,1551.104,13630.8078,0,934.4,8211.33,0,3523.26,7.43,3515.83,0,"organic",2015,"Portland","Portland","OR","USA",45.523064,-122.676483
"2015-11-29",1.38,20992.27,28969.3326,1331.1204,12863.6976,11.5092,964.58,9321.52,8.34,10697.83,55.39,10642.44,0,"organic",2015,"Portland","Portland","OR","USA",45.523064,-122.676483
"2015-11-22",1.12,57410.08,64299.2896,1433.0512,24271.2736,0,1279.51,21670.78,0,34459.79,81.41,34378.38,0,"organic",2015,"Portland","Portland","OR","USA",45.523064,-122.676483
"2015-11-15",1.8,12928.53,23271.354,1602.54,17038.242,5.976,890.3,9465.69,3.32,2569.22,110,2459.22,0,"organic",2015,"Portland","Portland","OR","USA",45.523064,-122.676483
"2015-11-08",1.39,22300.6,30997.834,1543.5533,18576.8774,2.3074,1110.47,13364.66,1.66,7823.81,1115.81,6708,0,"organic",2015,"Portland","Portland","OR","USA",45.523064,-122.676483
"2015-11-01",0.98,62592.4,61340.552,1140.3378,21542.1738,45.4818,1163.61,21981.81,46.41,39400.57,7849.49,31551.08,0,"organic",2015,"Portland","Portland","OR","USA",45.523064,-122.676483
"2015-10-25",1.74,16496.39,28703.7186,1093.503,16666.1376,11.5362,628.45,9578.24,6.63,6283.07,36.85,6246.22,0,"organic",2015,"Portland","Portland","OR","USA",45.523064,-122.676483
"2015-10-18",1.78,17590.21,31310.5738,1424.7832,21399.2312,11.8192,800.44,12022.04,6.64,4761.09,7.37,4753.72,0,"organic",2015,"Portland","Portland","OR","USA",45.523064,-122.676483
"2015-10-11",1.68,26547.99,44600.6232,1311.2568,26553.2904,5.5608,780.51,15805.53,3.31,9958.64,14.73,9943.91,0,"organic",2015,"Portland","Portland","OR","USA",45.523064,-122.676483
"2015-10-04",1.57,35183.28,55237.7496,2339.0488,35545.3495,5.1967,1489.84,22640.35,3.31,11049.78,18.38,11031.4,0,"organic",2015,"Portland","Portland","OR","USA",45.523064,-122.676483
"2015-09-27",1.72,18034.01,31018.4972,1798.6556,18103.6192,5.676,1045.73,10525.36,3.3,6459.62,0,6459.62,0,"organic",2015,"Portland","Portland","OR","USA",45.523064,-122.676483
"2015-09-20",1.76,18014.56,31705.6256,3612.3648,15937.416,0,2052.48,9055.35,0,6906.73,0,6906.73,0,"organic",2015,"Portland","Portland","OR","USA",45.523064,-122.676483
"2015-09-13",2.07,17959.18,37175.5026,6402.0546,21973.7952,0,3092.78,10615.36,0,4251.04,7.34,4243.7,0,"organic",2015,"Portland","Portland","OR","USA",45.523064,-122.676483
"2015-09-06",2.16,18433.15,39815.604,6967.8576,26007.4584,0,3225.86,12040.49,0,3166.8,0,3166.8,0,"organic",2015,"Portland","Portland","OR","USA",45.523064,-122.676483
"2015-08-30",1.37,50198.43,68771.8491,4441.8825,48511.2068,0,3242.25,35409.64,0,11546.54,0,11546.54,0,"organic",2015,"Portland","Portland","OR","USA",45.523064,-122.676483
"2015-08-23",2.21,17148.39,37897.9419,8168.1821,27016.6975,3.6244,3696.01,12224.75,1.64,1225.99,0,1225.99,0,"organic",2015,"Portland","Portland","OR","USA",45.523064,-122.676483
"2015-08-16",1.73,30519.41,52798.5793,7466.2821,33607.1876,0,4315.77,19426.12,0,6777.52,0,6777.52,0,"organic",2015,"Portland","Portland","OR","USA",45.523064,-122.676483
"2015-08-09",2.02,18149.27,36661.5254,9959.6706,21800.1228,0,4930.53,10792.14,0,2426.6,0,2426.6,0,"organic",2015,"Portland","Portland","OR","USA",45.523064,-122.676483
"2015-08-02",1.94,18054.18,35025.1092,12814.0686,20586.6786,0,6605.19,10611.69,0,837.3,0,837.3,0,"organic",2015,"Portland","Portland","OR","USA",45.523064,-122.676483
"2015-07-26",1.96,23093.97,45264.1812,13291.6028,28822.388,55.0172,6781.43,14705.3,28.07,1579.17,0,1579.17,0,"organic",2015,"Portland","Portland","OR","USA",45.523064,-122.676483
"2015-07-19",1.37,55813.66,76464.7142,11595.8581,52457.0123,13.6041,8464.13,38289.79,9.93,9049.81,0,9049.81,0,"organic",2015,"Portland","Portland","OR","USA",45.523064,-122.676483
"2015-07-12",1.82,24707.16,44967.0312,16590.2464,23482.5136,9.0636,9115.52,12902.48,4.98,2684.18,0,2684.18,0,"organic",2015,"Portland","Portland","OR","USA",45.523064,-122.676483
"2015-07-05",1.93,24954.8,48162.764,17250.4944,28811.6769,6.4269,8938.08,14928.33,3.33,1085.06,0,1085.06,0,"organic",2015,"Portland","Portland","OR","USA",45.523064,-122.676483
"2015-06-28",1.53,41116.32,62907.9696,11190.7413,51683.9814,33.2469,7314.21,33780.38,21.73,0,0,0,0,"organic",2015,"Portland","Portland","OR","USA",45.523064,-122.676483
"2015-06-21",1.53,32394.98,49564.3194,12385.6866,36087.6663,20.4255,8095.22,23586.71,13.35,699.7,0,699.7,0,"organic",2015,"Portland","Portland","OR","USA",45.523064,-122.676483
"2015-06-14",1.91,24034.25,45905.4175,16218.765,26990.0381,28.7073,8491.5,14130.91,15.03,1396.81,0,1396.81,0,"organic",2015,"Portland","Portland","OR","USA",45.523064,-122.676483
"2015-06-07",1.96,26864.42,52654.2632,19101.1408,32359.6392,0,9745.48,16510.02,0,608.92,0,608.92,0,"organic",2015,"Portland","Portland","OR","USA",45.523064,-122.676483
"2015-05-31",1.5,41728.28,62592.42,10924.26,51543.645,2.505,7282.84,34362.43,1.67,81.34,0,81.34,0,"organic",2015,"Portland","Portland","OR","USA",45.523064,-122.676483
"2015-05-24",1.82,22950.59,41770.0738,13483.5064,26838.8302,6.0606,7408.52,14746.61,3.33,792.13,0,792.13,0,"organic",2015,"Portland","Portland","OR","USA",45.523064,-122.676483
"2015-05-17",1.68,30795.99,51737.2632,22874.3424,23847.9696,0,13615.68,14195.22,0,2985.09,0,2985.09,0,"organic",2015,"Portland","Portland","OR","USA",45.523064,-122.676483
"2015-05-10",1.64,26757.91,43882.9724,15887.3688,21807.9328,0,9687.42,13297.52,0,3772.97,0,3772.97,0,"organic",2015,"Portland","Portland","OR","USA",45.523064,-122.676483
"2015-05-03",1.54,26104.52,40200.9608,13863.619,17789.4178,0,9002.35,11551.57,0,5550.6,0,5550.6,0,"organic",2015,"Portland","Portland","OR","USA",45.523064,-122.676483
"2015-04-26",1.27,40141.38,50979.5526,10774.1974,26911.6175,2.0828,8483.62,21190.25,1.64,10465.87,0,10465.87,0,"organic",2015,"Portland","Portland","OR","USA",45.523064,-122.676483
"2015-04-19",1.57,28675.93,45021.2101,20149.9766,19991.6264,0,12834.38,12733.52,0,3108.03,0,3108.03,0,"organic",2015,"Portland","Portland","OR","USA",45.523064,-122.676483
"2015-04-12",1.32,63498.04,83817.4128,10846.9152,55367.8884,14.8764,8217.36,41945.37,11.27,13324.04,0,13324.04,0,"organic",2015,"Portland","Portland","OR","USA",45.523064,-122.676483
"2015-04-05",1.76,27428.43,48274.0368,15906.264,31288.3296,8.36,9037.65,17777.46,4.75,608.57,0,608.57,0,"organic",2015,"Portland","Portland","OR","USA",45.523064,-122.676483
"2015-03-29",1.45,59406.24,86139.048,13245.344,65702.9945,4.553,9134.72,45312.41,3.14,4955.97,3.06,4952.91,0,"organic",2015,"Portland","Portland","OR","USA",45.523064,-122.676483
"2015-03-22",1.29,62866.23,81097.4367,20222.5173,52483.8693,22.0461,15676.37,40685.17,17.09,6487.6,12.08,6475.52,0,"organic",2015,"Portland","Portland","OR","USA",45.523064,-122.676483
"2015-03-15",1.61,25244.87,40644.2407,14971.1324,22218.5796,2.4955,9298.84,13800.36,1.55,2144.12,0,2144.12,0,"organic",2015,"Portland","Portland","OR","USA",45.523064,-122.676483
"2015-03-08",1.45,60658.97,87955.5065,22476.769,63984.5415,15.7325,15501.22,44127.27,10.85,1019.63,0,1019.63,0,"organic",2015,"Portland","Portland","OR","USA",45.523064,-122.676483
"2015-03-01",1.32,30280.67,39970.4844,23125.1196,16137.3036,47.0976,17519.03,12225.23,35.68,500.73,0,500.73,0,"organic",2015,"Portland","Portland","OR","USA",45.523064,-122.676483
"2015-02-22",1.38,28687.98,39589.4124,23981.088,13689.7242,47.058,17377.6,9920.09,34.1,1356.19,3.33,1352.86,0,"organic",2015,"Portland","Portland","OR","USA",45.523064,-122.676483
"2015-02-15",1.51,25692.22,38795.2522,16435.7309,16440.5629,49.2411,10884.59,10887.79,32.61,3887.23,180,3707.23,0,"organic",2015,"Portland","Portland","OR","USA",45.523064,-122.676483
"2015-02-08",1.23,57669.71,70933.7433,19929.1119,39950.4246,7.6506,16202.53,32480.02,6.22,8980.94,710,8270.94,0,"organic",2015,"Portland","Portland","OR","USA",45.523064,-122.676483
"2015-02-01",1.2,39672.8,47607.36,24154.8,15564.684,5.616,20129,12970.57,4.68,6568.55,540,6028.55,0,"organic",2015,"Portland","Portland","OR","USA",45.523064,-122.676483
"2015-01-25",1.35,30862.91,41664.9285,21528.1665,14362.542,4.2255,15946.79,10638.92,3.13,4274.07,540,3734.07,0,"organic",2015,"Portland","Portland","OR","USA",45.523064,-122.676483
"2015-01-18",1.24,51904.44,64361.5056,14749.2544,37297.1168,5.828,11894.56,30078.32,4.7,9926.86,303.33,9623.53,0,"organic",2015,"Portland","Portland","OR","USA",45.523064,-122.676483
"2015-01-11",1.22,43116.44,52602.0568,23050.5214,24089.1562,0,18893.87,19745.21,0,4477.36,480,3997.36,0,"organic",2015,"Portland","Portland","OR","USA",45.523064,-122.676483
"2015-01-04",1.28,32927.82,42147.6096,22503.6288,14956.9024,4.032,17580.96,11685.08,3.15,3658.63,613.33,3045.3,0,"organic",2015,"Portland","Portland","OR","USA",45.523064,-122.676483
"2015-12-27",1.74,3905.44,6795.4656,445.8924,3370.032,760.467,256.26,1936.8,437.05,1275.33,1116.34,158.99,0,"organic",2015,"RaleighGreensboro","Raleigh","NC","USA",35.787743,-78.644257
"2015-12-20",1.77,4400.55,7788.9735,548.2575,3890.0529,961.1631,309.75,2197.77,543.03,1350,1350,0,0,"organic",2015,"RaleighGreensboro","Raleigh","NC","USA",35.787743,-78.644257
"2015-12-13",1.81,3270.51,5919.6231,435.9747,3680.1463,686.0986,240.87,2033.23,379.06,617.35,570,47.35,0,"organic",2015,"RaleighGreensboro","Raleigh","NC","USA",35.787743,-78.644257
"2015-12-06",1.82,3494.91,6360.7362,266.6664,3816.54,763.7266,146.52,2097,419.63,831.76,798.35,33.41,0,"organic",2015,"RaleighGreensboro","Raleigh","NC","USA",35.787743,-78.644257
"2015-11-29",1.78,3817.84,6795.7552,206.1062,3378.707,856.2868,115.79,1898.15,481.06,1322.84,1172.56,150.28,0,"organic",2015,"RaleighGreensboro","Raleigh","NC","USA",35.787743,-78.644257
"2015-11-22",1.79,4163.25,7452.2175,252.8196,3875.3142,950.9375,141.24,2164.98,531.25,1325.78,1302.93,22.85,0,"organic",2015,"RaleighGreensboro","Raleigh","NC","USA",35.787743,-78.644257
"2015-11-15",1.77,4301.53,7613.7081,189.4962,3447.6591,976.0134,107.06,1947.83,551.42,1695.22,1567.31,127.91,0,"organic",2015,"RaleighGreensboro","Raleigh","NC","USA",35.787743,-78.644257
"2015-11-08",1.75,4292.52,7511.91,129.99,3566.4475,1147.5275,74.28,2037.97,655.73,1524.54,1357.91,166.63,0,"organic",2015,"RaleighGreensboro","Raleigh","NC","USA",35.787743,-78.644257
"2015-11-01",1.65,5676.99,9367.0335,127.083,3711.114,1167.5565,77.02,2249.16,707.61,2643.2,2156.74,486.46,0,"organic",2015,"RaleighGreensboro","Raleigh","NC","USA",35.787743,-78.644257
"2015-10-25",1.78,5657.77,10070.8306,57.9212,4363.8124,1821.2248,32.54,2451.58,1023.16,2150.49,2102.2,48.29,0,"organic",2015,"RaleighGreensboro","Raleigh","NC","USA",35.787743,-78.644257
"2015-10-18",1.73,5627.1,9734.883,74.8744,4335.6568,1207.8687,43.28,2506.16,698.19,2379.47,2241.87,137.6,0,"organic",2015,"RaleighGreensboro","Raleigh","NC","USA",35.787743,-78.644257
"2015-10-11",1.59,6683.43,10626.6537,67.3524,3897.0423,1369.785,42.36,2450.97,861.5,3328.6,2405.52,923.08,0,"organic",2015,"RaleighGreensboro","Raleigh","NC","USA",35.787743,-78.644257
"2015-10-04",1.76,5592.18,9842.2368,49.6672,4311.648,1135.2,28.22,2449.8,645,2469.16,2062.84,406.32,0,"organic",2015,"RaleighGreensboro","Raleigh","NC","USA",35.787743,-78.644257
"2015-09-27",1.81,6250.05,11312.5905,141.4153,4428.889,1242.746,78.13,2446.9,686.6,3038.42,2796.4,242.02,0,"organic",2015,"RaleighGreensboro","Raleigh","NC","USA",35.787743,-78.644257
"2015-09-20",1.86,5430.92,10101.5112,82.956,4158.03,1228.2696,44.6,2235.5,660.36,2490.46,2490.46,0,0,"organic",2015,"RaleighGreensboro","Raleigh","NC","USA",35.787743,-78.644257
"2015-09-13",1.94,5345.41,10370.0954,54.708,5569.5848,1325.8736,28.2,2870.92,683.44,1762.85,1762.85,0,0,"organic",2015,"RaleighGreensboro","Raleigh","NC","USA",35.787743,-78.644257
"2015-09-06",1.95,5552.08,10826.556,143.013,5275.647,1601.1255,73.34,2705.46,821.09,1952.19,1931.19,21,0,"organic",2015,"RaleighGreensboro","Raleigh","NC","USA",35.787743,-78.644257
"2015-08-30",1.94,6106.73,11847.0562,90.9278,6010.3334,1456.7654,46.87,3098.11,750.91,2210.84,2132.13,78.71,0,"organic",2015,"RaleighGreensboro","Raleigh","NC","USA",35.787743,-78.644257
"2015-08-23",1.92,6846.72,13145.7024,170.4384,6264.3264,1711.1424,88.77,3262.67,891.22,2604.06,2335.43,268.63,0,"organic",2015,"RaleighGreensboro","Raleigh","NC","USA",35.787743,-78.644257
"2015-08-16",1.9,6123.23,11634.137,96.064,5417.204,1708.575,50.56,2851.16,899.25,2322.26,2151.8,170.46,0,"organic",2015,"RaleighGreensboro","Raleigh","NC","USA",35.787743,-78.644257
"2015-08-09",1.82,7429.61,13521.8902,91.6188,7060.4898,1860.2766,50.34,3879.39,1022.13,2477.75,2344.6,133.15,0,"organic",2015,"RaleighGreensboro","Raleigh","NC","USA",35.787743,-78.644257
"2015-08-02",1.86,6466.04,12026.8344,164.0892,5619.5436,1283.6046,88.22,3021.26,690.11,2666.45,2588.48,77.97,0,"organic",2015,"RaleighGreensboro","Raleigh","NC","USA",35.787743,-78.644257
"2015-07-26",1.77,6381.57,11295.3789,252.9861,5011.5426,1401.8223,142.93,2831.38,791.99,2615.27,1918.31,696.96,0,"organic",2015,"RaleighGreensboro","Raleigh","NC","USA",35.787743,-78.644257
"2015-07-19",1.76,6069.35,10682.056,163.9264,4769.864,1373.6096,93.14,2710.15,780.46,2485.6,1873.03,612.57,0,"organic",2015,"RaleighGreensboro","Raleigh","NC","USA",35.787743,-78.644257
"2015-07-12",1.77,6764.37,11972.9349,251.0214,4976.9568,1456.6215,141.82,2811.84,822.95,2987.76,2357.79,629.97,0,"organic",2015,"RaleighGreensboro","Raleigh","NC","USA",35.787743,-78.644257
"2015-07-05",1.82,6774.43,12329.4626,249.0124,5379.556,1859.039,136.82,2955.8,1021.45,2660.36,2200.97,459.39,0,"organic",2015,"RaleighGreensboro","Raleigh","NC","USA",35.787743,-78.644257
"2015-06-28",1.8,5676.88,10218.384,261.054,4950.324,1528.992,145.03,2750.18,849.44,1932.23,1451.44,480.79,0,"organic",2015,"RaleighGreensboro","Raleigh","NC","USA",35.787743,-78.644257
"2015-06-21",1.83,5444.87,9964.1121,428.1102,5562.1203,1469.8926,233.94,3039.41,803.22,1368.3,1007.8,360.5,0,"organic",2015,"RaleighGreensboro","Raleigh","NC","USA",35.787743,-78.644257
"2015-06-14",1.75,6913.18,12098.065,355.5475,5118.47,1768.165,203.17,2924.84,1010.38,2774.79,2179.92,594.87,0,"organic",2015,"RaleighGreensboro","Raleigh","NC","USA",35.787743,-78.644257
"2015-06-07",1.66,7277.02,12079.8532,262.9606,4829.4546,1282.5658,158.41,2909.31,772.63,3436.67,2473.82,962.85,0,"organic",2015,"RaleighGreensboro","Raleigh","NC","USA",35.787743,-78.644257
"2015-05-31",1.6,9214.37,14742.992,390.784,8679.888,1661.056,244.24,5424.93,1038.16,2507.04,2150.81,356.23,0,"organic",2015,"RaleighGreensboro","Raleigh","NC","USA",35.787743,-78.644257
"2015-05-24",1.36,10570.74,14376.2064,132.3144,8385.4336,1362.2032,97.29,6165.76,1001.62,3306.07,1933.68,1372.39,0,"organic",2015,"RaleighGreensboro","Raleigh","NC","USA",35.787743,-78.644257
"2015-05-17",1.15,17956.34,20649.791,197.1215,12032.128,5246.5185,171.41,10462.72,4562.19,2760.02,2118.11,641.91,0,"organic",2015,"RaleighGreensboro","Raleigh","NC","USA",35.787743,-78.644257
"2015-05-10",1.32,10626.54,14027.0328,222.8556,7093.7592,1535.3844,168.83,5374.06,1163.17,3920.48,1981.96,1938.52,0,"organic",2015,"RaleighGreensboro","Raleigh","NC","USA",35.787743,-78.644257
"2015-05-03",1.35,11843.43,15988.6305,150.444,8481.996,2234.898,111.44,6282.96,1655.48,3793.55,2261.83,1531.72,0,"organic",2015,"RaleighGreensboro","Raleigh","NC","USA",35.787743,-78.644257
"2015-04-26",1.51,8109.67,12245.6017,135.5527,6726.4611,1387.7655,89.77,4454.61,919.05,2646.24,1748.63,897.61,0,"organic",2015,"RaleighGreensboro","Raleigh","NC","USA",35.787743,-78.644257
"2015-04-19",1.68,7895.99,13265.2632,133.3416,7131.0792,2117.0352,79.37,4244.69,1260.14,2311.79,2248.97,62.82,0,"organic",2015,"RaleighGreensboro","Raleigh","NC","USA",35.787743,-78.644257
"2015-04-12",1.67,6453.51,10777.3617,192.6512,5781.5901,1784.8292,115.36,3462.03,1068.76,1807.36,1011.65,795.71,0,"organic",2015,"RaleighGreensboro","Raleigh","NC","USA",35.787743,-78.644257
"2015-04-05",1.96,4859.09,9523.8164,297.9984,4980.2228,1823.2312,152.04,2540.93,930.22,1235.9,1086.58,149.32,0,"organic",2015,"RaleighGreensboro","Raleigh","NC","USA",35.787743,-78.644257
"2015-03-29",1.78,5373.53,9564.8834,693.8618,4598.1672,1817.469,389.81,2583.24,1021.05,1379.43,1363.5,15.93,0,"organic",2015,"RaleighGreensboro","Raleigh","NC","USA",35.787743,-78.644257
"2015-03-22",1.85,4249.61,7861.7785,153.587,4843.3555,1669.07,83.02,2618.03,902.2,646.36,485.59,160.77,0,"organic",2015,"RaleighGreensboro","Raleigh","NC","USA",35.787743,-78.644257
"2015-03-15",1.87,3851.7,7202.679,180.0623,4298.8121,1657.3249,96.29,2298.83,886.27,570.31,550.86,19.45,0,"organic",2015,"RaleighGreensboro","Raleigh","NC","USA",35.787743,-78.644257
"2015-03-08",1.74,6539.55,11378.817,150.4404,4372.1154,1700.4846,86.46,2512.71,977.29,2963.09,2947.28,15.81,0,"organic",2015,"RaleighGreensboro","Raleigh","NC","USA",35.787743,-78.644257
"2015-03-01",1.73,5491.23,9499.8279,96.6551,4448.4182,1611.0625,55.87,2571.34,931.25,1932.77,1814.69,118.08,0,"organic",2015,"RaleighGreensboro","Raleigh","NC","USA",35.787743,-78.644257
"2015-02-22",1.77,3990.91,7063.9107,56.1444,3697.4238,1418.9559,31.72,2088.94,801.67,1068.58,1003.61,64.97,0,"organic",2015,"RaleighGreensboro","Raleigh","NC","USA",35.787743,-78.644257
"2015-02-15",1.69,4322.52,7305.0588,51.6802,3147.287,1203.5335,30.58,1862.3,712.15,1717.49,1690.1,27.39,0,"organic",2015,"RaleighGreensboro","Raleigh","NC","USA",35.787743,-78.644257
"2015-02-08",1.73,5749.75,9947.0675,98.0218,3662.8425,1479.842,56.66,2117.25,855.4,2720.44,2635.69,84.75,0,"organic",2015,"RaleighGreensboro","Raleigh","NC","USA",35.787743,-78.644257
"2015-02-01",1.79,4385.19,7849.4901,48.6701,3660.4963,1732.899,27.19,2044.97,968.1,1344.93,1330.43,14.5,0,"organic",2015,"RaleighGreensboro","Raleigh","NC","USA",35.787743,-78.644257
"2015-01-25",2.02,3359.58,6786.3516,122.8968,3936.8992,1268.3984,60.84,1948.96,627.92,721.86,620.46,101.4,0,"organic",2015,"RaleighGreensboro","Raleigh","NC","USA",35.787743,-78.644257
"2015-01-18",1.97,3496.27,6887.6519,153.9161,3497.2425,1237.7116,78.13,1775.25,628.28,1014.61,925.39,89.22,0,"organic",2015,"RaleighGreensboro","Raleigh","NC","USA",35.787743,-78.644257
"2015-01-11",1.98,3862.72,7648.1856,62.5284,3876.1866,1332.3024,31.58,1957.67,672.88,1200.59,1195.75,4.84,0,"organic",2015,"RaleighGreensboro","Raleigh","NC","USA",35.787743,-78.644257
"2015-01-04",2.01,3397,6827.97,117.0222,3002.739,1552.1421,58.22,1493.9,772.21,1072.67,993.94,78.73,0,"organic",2015,"RaleighGreensboro","Raleigh","NC","USA",35.787743,-78.644257
"2015-12-27",1.53,4116.38,6298.0614,90.2853,2923.3863,357.5304,59.01,1910.71,233.68,1912.98,1292.73,620.25,0,"organic",2015,"RichmondNorfolk","Richmond","VA","USA",37.54129,-77.434769
"2015-12-20",1.67,3999.44,6679.0648,110.4872,4090.164,359.1001,66.16,2449.2,215.03,1269.05,1265.11,3.94,0,"organic",2015,"RichmondNorfolk","Richmond","VA","USA",37.54129,-77.434769
"2015-12-13",1.67,3565,5953.55,142.2339,3356.5163,323.9967,85.17,2009.89,194.01,1275.93,1213.84,62.09,0,"organic",2015,"RichmondNorfolk","Richmond","VA","USA",37.54129,-77.434769
"2015-12-06",1.67,3089.71,5159.8157,71.2255,2686.6125,373.913,42.65,1608.75,223.9,1214.41,1060,154.41,0,"organic",2015,"RichmondNorfolk","Richmond","VA","USA",37.54129,-77.434769
"2015-11-29",1.68,2729.66,4585.8288,77.1288,2458.4112,303.072,45.91,1463.34,180.4,1040.01,773.34,266.67,0,"organic",2015,"RichmondNorfolk","Richmond","VA","USA",37.54129,-77.434769
"2015-11-22",1.65,3609.47,5955.6255,90.0075,4289.9175,459.426,54.55,2599.95,278.44,676.53,596.67,79.86,0,"organic",2015,"RichmondNorfolk","Richmond","VA","USA",37.54129,-77.434769
"2015-11-15",1.65,3559.21,5872.6965,168.234,3672.7845,495.7425,101.96,2225.93,300.45,930.87,640,290.87,0,"organic",2015,"RichmondNorfolk","Richmond","VA","USA",37.54129,-77.434769
"2015-11-08",1.58,4199.95,6635.921,152.2014,3170.5702,541.4502,96.33,2006.69,342.69,1754.24,1466.67,287.57,0,"organic",2015,"RichmondNorfolk","Richmond","VA","USA",37.54129,-77.434769
"2015-11-01",1.4,4659.79,6523.706,147.364,2952.362,540.33,105.26,2108.83,385.95,2059.75,806.66,1253.09,0,"organic",2015,"RichmondNorfolk","Richmond","VA","USA",37.54129,-77.434769
